url,entityID
"videogame/www.askmen.com/handheld_Patapon-Psp.html",Patapon
"videogame/www.askmen.com/xbox360_Kameo-Elements-of-Power.html",Kameo: Elements of Power
"videogame/www.askmen.com/pc_Cabal-Online-Pc.html",Cabal Online
"videogame/www.askmen.com/pc_Savage-2-A-Tortured-Soul-Pc.html",Savage 2: A Tortured Soul
"videogame/www.askmen.com/handheld_Eragon-Psp.html",Eragon
"videogame/www.askmen.com/xbox360_Kingdom-Under-Fire-Circle-of-Doom-Xbox360.html",Kingdom Under Fire: Circle of Doom
"videogame/www.askmen.com/ps2_Capcom-Classics-Collection-Vol-2-Ps2.html",Capcom Classics Collection Vol. 2
"videogame/www.askmen.com/xbox360_Quantum-of-Solace-Xbox360.html",Quantum of Solace
"videogame/www.askmen.com/ps2_Devil-May-Cry-4.html",Devil May Cry 4
"videogame/www.askmen.com/handheld_Yoshi-Island-2.html",Yoshi's Island 2
"videogame/www.askmen.com/ps2_Justice-League-Heroes.html",Justice League Heroes
"videogame/www.askmen.com/xbox360_Major-League-Baseball-2K8-Xbox360.html",Major League Baseball 2K8
"videogame/www.askmen.com/ps2_Beowulf-Ps3.html",Beowulf
"videogame/www.askmen.com/handheld_MX-Vs-ATV-Untamed-Psp.html",MX Vs. ATV Untamed
"videogame/www.askmen.com/pc_Dungeon-Siege-II-Broken-World.html",Dungeon Siege II: Broken World
"videogame/www.askmen.com/ps2_The-Fast-and-the-Furious.html",The Fast and the Furious
"videogame/www.askmen.com/pc_The-Sims-2-Castaway-Stories-Pc.html",The Sims 2: Castaway Stories
"videogame/www.askmen.com/handheld_Advance-Wars-Days-of-Ruin-Ds.html",Advance Wars: Days of Ruin
"videogame/www.askmen.com/handheld_Puchi-Puchi-Virus-Ds.html",Puchi Puchi Virus
"videogame/www.askmen.com/handheld_MySims-Ds.html",MySims
"videogame/www.askmen.com/handheld_Mega-Man-Star-Force-Ds.html",Mega Man Star Force
"videogame/www.askmen.com/pc_Insecticide-Pc.html",Insecticide
"videogame/www.askmen.com/ps2_DiRT-Ps3.html",DiRT
"videogame/www.askmen.com/handheld_LEGO-Star-Wars-II-The-Original-Trilogy.html",LEGO Star Wars II: The Original Trilogy
"videogame/www.askmen.com/pc_Dungeons&Dragons-Online-Stormreach.html",Dungeons&Dragons Online: Stormreach
"videogame/www.askmen.com/ps2_Naruto-Ultimate-Ninja.html",Naruto: Ultimate Ninja
"videogame/www.askmen.com/xbox360_Fatal-Inertia-Xbox360.html",Fatal Inertia
"videogame/www.askmen.com/ps2_Burnout-Paradise-Ps3.html",Burnout Paradise
