url,entityID
"soccer/football.uk.reuters.com/1327356611.html",Volodymyr Lysenko
"soccer/football.uk.reuters.com/494972565.html",Ross Turnbull
"soccer/football.uk.reuters.com/1303031551.html",Thomas Kraft
"soccer/football.uk.reuters.com/1299808359.html",Hicham Mahdoufi
"soccer/football.uk.reuters.com/338224440.html",Tiberiu Ghioane
"soccer/football.uk.reuters.com/831762265.html",Toni Kroos
"soccer/football.uk.reuters.com/926928684.html",Marcelo Moreno
"soccer/football.uk.reuters.com/1055269766.html",Gérald Cid
"soccer/football.uk.reuters.com/282376054.html",Betão
"soccer/football.uk.reuters.com/1524776016.html",Riga Mustapha
"soccer/football.uk.reuters.com/825537437.html",Atanda Yussuf
"soccer/football.uk.reuters.com/1368592830.html",Selçuk Sahin
"soccer/football.uk.reuters.com/1344369584.html",Oleksiy Polyansky
"soccer/football.uk.reuters.com/561158236.html",Nile Ranger
"soccer/football.uk.reuters.com/1223837491.html",Kazenga Lualua
"soccer/football.uk.reuters.com/943477053.html",John Johnson
"soccer/football.uk.reuters.com/1631140033.html",Mark Viduka
"soccer/football.uk.reuters.com/321060553.html",Ben Tozer
"soccer/football.uk.reuters.com/691520413.html",Adam Johnson
"soccer/football.uk.reuters.com/1868900988.html",Ali Al Habsi
"soccer/football.uk.reuters.com/417136126.html",Josico
"soccer/football.uk.reuters.com/1432834814.html",Jussi Jääskeläinen
"soccer/football.uk.reuters.com/1231434381.html",Vyacheslav Shevchuk
"soccer/football.uk.reuters.com/1164242252.html",Dmytro Chygrynskiy
"soccer/football.uk.reuters.com/779411603.html",Vitaly Mandzyuk
"soccer/football.uk.reuters.com/1243398557.html",Andy O'Brien
"soccer/football.uk.reuters.com/378483248.html",Colin Kazim-Richards
"soccer/football.uk.reuters.com/1275930638.html",Dong-Gook Lee
"soccer/football.uk.reuters.com/1220014076.html",Jlloyd Samuel
"soccer/football.uk.reuters.com/1932866443.html",Jason Euell
"soccer/football.uk.reuters.com/492268847.html",Tomislav Busic
"soccer/football.uk.reuters.com/852882855.html",Oleksandr Shovkovski
"soccer/football.uk.reuters.com/751129757.html",Afonso Alves
"soccer/football.uk.reuters.com/2919644.html",Stewart Downing
"soccer/football.uk.reuters.com/1977371114.html",Oleg Dopilka
"soccer/football.uk.reuters.com/81128191.html",Anthony McMahon
"soccer/football.uk.reuters.com/1878228022.html",Michael Owen
"soccer/football.uk.reuters.com/1396348182.html",Gérémi Njitap
"soccer/football.uk.reuters.com/2089045342.html",Jonathon Grounds
"soccer/football.uk.reuters.com/1264247895.html",Breno
"soccer/football.uk.reuters.com/1300295597.html",Jaroslaw Fojut
"soccer/football.uk.reuters.com/1247443640.html",Danny Guthrie
"soccer/football.uk.reuters.com/1082537342.html",Edu Dracena
"soccer/football.uk.reuters.com/609088803.html",Ryan Donaldson
"soccer/football.uk.reuters.com/970861604.html",Razvan Rat
"soccer/football.uk.reuters.com/740576326.html",Fabrice Muamba
"soccer/football.uk.reuters.com/1110631935.html",Vitali Fedoriv
"soccer/football.uk.reuters.com/1206832464.html",Idan Tal
"soccer/football.uk.reuters.com/1576519314.html",Shola Ameobi
"soccer/football.uk.reuters.com/1432402907.html",Nicolas Anelka
"soccer/football.uk.reuters.com/1346882148.html",Gürhan Gürsoy
"soccer/football.uk.reuters.com/917605217.html",Ilhan Parlak
"soccer/football.uk.reuters.com/1074018691.html",Jonathan Woodgate
"soccer/football.uk.reuters.com/473467378.html",Matthew Taylor
"soccer/football.uk.reuters.com/1641197378.html",Chris Riggott
"soccer/football.uk.reuters.com/738819767.html",Burak Yilmaz
"soccer/football.uk.reuters.com/1000620341.html",Goran Sablic
"soccer/football.uk.reuters.com/1558063287.html",Emre Belözoglu
"soccer/football.uk.reuters.com/1832113715.html",Fabricio Coloccini
"soccer/football.uk.reuters.com/451747054.html",Tim Borowski
"soccer/football.uk.reuters.com/1012001824.html",Mikel Alonso
"soccer/football.uk.reuters.com/527599665.html",Zvonimir Vukic
"soccer/football.uk.reuters.com/1240437740.html",Badr El Kaddouri
"soccer/football.uk.reuters.com/1116871202.html",Andy Carroll
"soccer/football.uk.reuters.com/2037497387.html",Malcolm Christie
"soccer/football.uk.reuters.com/2141942932.html",Brad Jones
"soccer/football.uk.reuters.com/471049830.html",Jaroslaw Fojut
"soccer/football.uk.reuters.com/1961552536.html",Ricardo Gardner
"soccer/football.uk.reuters.com/688735148.html",Franck Ribéry
"soccer/football.uk.reuters.com/1176571530.html",Mark Van Bommel
"soccer/football.uk.reuters.com/53315831.html",Seb Hines
"soccer/football.uk.reuters.com/1942081649.html",Goran Gavrancic
"soccer/football.uk.reuters.com/1909707838.html",Lubomir Michalik
"soccer/football.uk.reuters.com/20913784.html",Tamir Cohen
"soccer/football.uk.reuters.com/1057085885.html",George Boateng
"soccer/football.uk.reuters.com/1157006942.html",Mehmet Aurelio
"soccer/football.uk.reuters.com/787887811.html",Miroslav Klose
"soccer/football.uk.reuters.com/1081548160.html",Oleksandr Alyev
