url,entityID
finance/quotes.nasdaq.com/coms.html,COMS
finance/quotes.nasdaq.com/kde.html,KDE
finance/quotes.nasdaq.com/abt.html,ABT
finance/quotes.nasdaq.com/anf.html,ANF
finance/quotes.nasdaq.com/adpt.html,ADPT
finance/quotes.nasdaq.com/adbe.html,ADBE
finance/quotes.nasdaq.com/amd.html,AMD
finance/quotes.nasdaq.com/advs.html,ADVS
finance/quotes.nasdaq.com/aes.html,AES
finance/quotes.nasdaq.com/aet.html,AET
finance/quotes.nasdaq.com/affx.html,AFFX
finance/quotes.nasdaq.com/afl.html,AFL
finance/quotes.nasdaq.com/a.html,A
finance/quotes.nasdaq.com/apd.html,APD
finance/quotes.nasdaq.com/akam.html,AKAM
finance/quotes.nasdaq.com/acv.html,ACV
finance/quotes.nasdaq.com/aa.html,AA
finance/quotes.nasdaq.com/ati.html,ATI
finance/quotes.nasdaq.com/agn.html,AGN
finance/quotes.nasdaq.com/all.html,ALL
finance/quotes.nasdaq.com/altr.html,ALTR
finance/quotes.nasdaq.com/amzn.html,AMZN
finance/quotes.nasdaq.com/aep.html,AEP
finance/quotes.nasdaq.com/am.html,AM
finance/quotes.nasdaq.com/aig.html,AIG
finance/quotes.nasdaq.com/apcc.html,APCC
finance/quotes.nasdaq.com/ahc.html,AHC
finance/quotes.nasdaq.com/aee.html,AEE
finance/quotes.nasdaq.com/axp.html,AXP
finance/quotes.nasdaq.com/amtd.html,AMTD
finance/quotes.nasdaq.com/amgn.html,AMGN
finance/quotes.nasdaq.com/amr.html,AMR
finance/quotes.nasdaq.com/aso.html,ASO
finance/quotes.nasdaq.com/apc.html,APC
finance/quotes.nasdaq.com/adi.html,ADI
finance/quotes.nasdaq.com/twx.html,TWX
finance/quotes.nasdaq.com/aoc.html,AOC
finance/quotes.nasdaq.com/apa.html,APA
finance/quotes.nasdaq.com/aapl.html,AAPL
finance/quotes.nasdaq.com/amat.html,AMAT
finance/quotes.nasdaq.com/amcc.html,AMCC
finance/quotes.nasdaq.com/adm.html,ADM
finance/quotes.nasdaq.com/aria.html,ARIA
finance/quotes.nasdaq.com/arba.html,ARBA
finance/quotes.nasdaq.com/arw.html,ARW
finance/quotes.nasdaq.com/ash.html,ASH
finance/quotes.nasdaq.com/t.html,T
finance/quotes.nasdaq.com/adsk.html,ADSK
finance/quotes.nasdaq.com/adp.html,ADP
finance/quotes.nasdaq.com/azo.html,AZO
finance/quotes.nasdaq.com/avy.html,AVY
finance/quotes.nasdaq.com/ava.html,AVA
finance/quotes.nasdaq.com/avp.html,AVP
finance/quotes.nasdaq.com/bhi.html,BHI
finance/quotes.nasdaq.com/bll.html,BLL
finance/quotes.nasdaq.com/bac.html,BAC
finance/quotes.nasdaq.com/bk.html,BK
finance/quotes.nasdaq.com/bcr.html,BCR
finance/quotes.nasdaq.com/bks.html,BKS
finance/quotes.nasdaq.com/abx.html,ABX
finance/quotes.nasdaq.com/bax.html,BAX
finance/quotes.nasdaq.com/bbt.html,BBT
finance/quotes.nasdaq.com/bce.html,BCE
finance/quotes.nasdaq.com/bsc.html,BSC
finance/quotes.nasdaq.com/bdx.html,BDX
finance/quotes.nasdaq.com/bbby.html,BBBY
finance/quotes.nasdaq.com/bms.html,BMS
finance/quotes.nasdaq.com/bby.html,BBY
finance/quotes.nasdaq.com/bbh.html,BBH
finance/quotes.nasdaq.com/bdk.html,BDK
finance/quotes.nasdaq.com/hrb.html,HRB
finance/quotes.nasdaq.com/bbi.html,BBI
finance/quotes.nasdaq.com/bmc.html,BMC
