url,entityID
finance/www.quote.com/coms.html,COMS
finance/www.quote.com/kde.html,KDE
finance/www.quote.com/abt.html,ABT
finance/www.quote.com/anf.html,ANF
finance/www.quote.com/adpt.html,ADPT
finance/www.quote.com/adbe.html,ADBE
finance/www.quote.com/amd.html,AMD
finance/www.quote.com/advs.html,ADVS
finance/www.quote.com/aes.html,AES
finance/www.quote.com/aet.html,AET
finance/www.quote.com/affx.html,AFFX
finance/www.quote.com/afl.html,AFL
finance/www.quote.com/a.html,A
finance/www.quote.com/apd.html,APD
finance/www.quote.com/akam.html,AKAM
finance/www.quote.com/acv.html,ACV
finance/www.quote.com/al.html,AL
finance/www.quote.com/ati.html,ATI
finance/www.quote.com/agn.html,AGN
finance/www.quote.com/aw.html,AW
finance/www.quote.com/all.html,ALL
finance/www.quote.com/altr.html,ALTR
finance/www.quote.com/amzn.html,AMZN
finance/www.quote.com/aep.html,AEP
finance/www.quote.com/am.html,AM
finance/www.quote.com/aig.html,AIG
finance/www.quote.com/apcc.html,APCC
finance/www.quote.com/ahc.html,AHC
finance/www.quote.com/aee.html,AEE
finance/www.quote.com/axp.html,AXP
finance/www.quote.com/amtd.html,AMTD
finance/www.quote.com/amgn.html,AMGN
finance/www.quote.com/amr.html,AMR
finance/www.quote.com/aso.html,ASO
finance/www.quote.com/apc.html,APC
finance/www.quote.com/adi.html,ADI
finance/www.quote.com/bud.html,BUD
finance/www.quote.com/twx.html,TWX
finance/www.quote.com/aoc.html,AOC
finance/www.quote.com/apa.html,APA
finance/www.quote.com/aapl.html,AAPL
finance/www.quote.com/amat.html,AMAT
finance/www.quote.com/amcc.html,AMCC
finance/www.quote.com/adm.html,ADM
finance/www.quote.com/aria.html,ARIA
finance/www.quote.com/arba.html,ARBA
finance/www.quote.com/arw.html,ARW
finance/www.quote.com/ash.html,ASH
finance/www.quote.com/t.html,T
finance/www.quote.com/adsk.html,ADSK
finance/www.quote.com/adp.html,ADP
finance/www.quote.com/azo.html,AZO
finance/www.quote.com/avy.html,AVY
finance/www.quote.com/ava.html,AVA
finance/www.quote.com/avp.html,AVP
finance/www.quote.com/bhi.html,BHI
finance/www.quote.com/bll.html,BLL
finance/www.quote.com/bac.html,BAC
finance/www.quote.com/bk.html,BK
finance/www.quote.com/bcr.html,BCR
finance/www.quote.com/bks.html,BKS
finance/www.quote.com/abx.html,ABX
finance/www.quote.com/bax.html,BAX
finance/www.quote.com/bbt.html,BBT
finance/www.quote.com/bce.html,BCE
finance/www.quote.com/bsc.html,BSC
finance/www.quote.com/bdx.html,BDX
finance/www.quote.com/bbby.html,BBBY
finance/www.quote.com/bms.html,BMS
finance/www.quote.com/bby.html,BBY
finance/www.quote.com/bbh.html,BBH
finance/www.quote.com/bdk.html,BDK
finance/www.quote.com/hrb.html,HRB
finance/www.quote.com/bbi.html,BBI
finance/www.quote.com/bmc.html,BMC
finance/www.quote.com/ba.html,BA
finance/www.quote.com/bsx.html,BSX
finance/www.quote.com/bgg.html,BGG
finance/www.quote.com/bmy.html,BMY
finance/www.quote.com/bsy.html,BSY
finance/www.quote.com/brcm.html,BRCM
finance/www.quote.com/brcd.html,BRCD
finance/www.quote.com/bc.html,BC
finance/www.quote.com/bni.html,BNI
finance/www.quote.com/cpn.html,CPN
finance/www.quote.com/cpb.html,CPB
finance/www.quote.com/cof.html,COF
finance/www.quote.com/cah.html,CAH
finance/www.quote.com/ccl.html,CCL
finance/www.quote.com/cat.html,CAT
finance/www.quote.com/cra.html,CRA
finance/www.quote.com/celg.html,CELG
finance/www.quote.com/cd.html,CD
finance/www.quote.com/ctx.html,CTX
finance/www.quote.com/ctl.html,CTL
finance/www.quote.com/cf.html,CF
finance/www.quote.com/chkp.html,CHKP
finance/www.quote.com/cvx.html,CVX
finance/www.quote.com/chl.html,CHL
finance/www.quote.com/china.html,CHINA
finance/www.quote.com/cb.html,CB
finance/www.quote.com/cinf.html,CINF
finance/www.quote.com/cc.html,CC
finance/www.quote.com/csco.html,CSCO
finance/www.quote.com/c.html,C
finance/www.quote.com/ctxs.html,CTXS
finance/www.quote.com/ccu.html,CCU
finance/www.quote.com/clx.html,CLX
finance/www.quote.com/cmgi.html,CMGI
finance/www.quote.com/cms.html,CMS
finance/www.quote.com/cnet.html,CNET
finance/www.quote.com/coke.html,COKE
finance/www.quote.com/ko.html,KO
finance/www.quote.com/cce.html,CCE
finance/www.quote.com/cl.html,CL
finance/www.quote.com/cmcsk.html,CMCSK
finance/www.quote.com/cma.html,CMA
finance/www.quote.com/ca.html,CA
finance/www.quote.com/csc.html,CSC
finance/www.quote.com/cpwr.html,CPWR
finance/www.quote.com/cmvt.html,CMVT
finance/www.quote.com/cag.html,CAG
finance/www.quote.com/ed.html,ED
finance/www.quote.com/ceg.html,CEG
finance/www.quote.com/cal.html,CAL
finance/www.quote.com/cvg.html,CVG
finance/www.quote.com/cbe.html,CBE
finance/www.quote.com/ctb.html,CTB
finance/www.quote.com/glw.html,GLW
finance/www.quote.com/cost.html,COST
finance/www.quote.com/cree.html,CREE
finance/www.quote.com/cck.html,CCK
finance/www.quote.com/crgn.html,CRGN
finance/www.quote.com/cvs.html,CVS
finance/www.quote.com/dcx.html,DCX
finance/www.quote.com/dhr.html,DHR
finance/www.quote.com/dri.html,DRI
finance/www.quote.com/de.html,DE
finance/www.quote.com/dell.html,DELL
finance/www.quote.com/dal.html,DAL
finance/www.quote.com/del.html,DEL
finance/www.quote.com/dlx.html,DLX
finance/www.quote.com/dia.html,DIA
finance/www.quote.com/dds.html,DDS
finance/www.quote.com/dis.html,DIS
finance/www.quote.com/dltr.html,DLTR
finance/www.quote.com/d.html,D
finance/www.quote.com/dov.html,DOV
finance/www.quote.com/dow.html,DOW
finance/www.quote.com/dte.html,DTE
finance/www.quote.com/duk.html,DUK
finance/www.quote.com/dnb.html,DNB
finance/www.quote.com/dd.html,DD
finance/www.quote.com/elnk.html,ELNK
finance/www.quote.com/emn.html,EMN
finance/www.quote.com/ek.html,EK
finance/www.quote.com/etn.html,ETN
finance/www.quote.com/ebay.html,EBAY
finance/www.quote.com/elon.html,ELON
finance/www.quote.com/dish.html,DISH
finance/www.quote.com/ecl.html,ECL
finance/www.quote.com/eix.html,EIX
finance/www.quote.com/erts.html,ERTS
finance/www.quote.com/eds.html,EDS
finance/www.quote.com/emc.html,EMC
finance/www.quote.com/emr.html,EMR
finance/www.quote.com/etr.html,ETR
finance/www.quote.com/enz.html,ENZ
finance/www.quote.com/efx.html,EFX
finance/www.quote.com/xom.html,XOM
